Absolute Time, HF [raw], HF [uV], Acc X [mg], Acc Y [mg], Acc Z [mg], Gyro X [mdps], Gyro Y [mdps], Gyro Z [mdps], SkinT [degC], AmbT [degC], HR [bpm], SPO2 [%], Conf [%]
14:52:13,0,25.391,420.229,887.001,80.764,70,-140,280,23.17,22.04,0,0,0
14:53:13,0,236.328,251.076,-647.393,655.933,0,-38920,-5320,26.15,23.84,0,0,0
14:54:13,0,300.781,-769.576,-654.408,-62.586,770,-630,490,28.24,25.05,0,0,0
14:55:13,0,246.094,-805.566,-1998.604,700.219,-9240,129780,327390,28.34,26.19,0,0,0
14:56:13,0,218.75,-388.509,-159.82,326.289,15610,-61390,-141120,28.56,26.7,0,0,0
14:57:13,0,201.172,-768.356,-616.405,222.04,350,-210,420,28.72,26.96,0,0,0
14:58:13,0,197.266,-533.75,-953.491,208.803,-490,-22470,-350,28.97,27.23,0,0,0
14:59:13,0,191.406,-156.343,-783.118,632.204,0,350,-1120,29.1,27.41,0,0,0
15:00:13,0,189.453,-200.995,-207.949,967.094,630,-140,-210,29.2,27.58,0,0,0
15:01:13,0,179.688,-229.97,-324.703,939.766,0,210,560,29.25,27.68,0,0,0
15:02:13,0,164.063,-240.828,-408.456,895.297,490,-210,140,29.32,27.83,0,0,0
15:03:13,0,148.438,-182.207,-482.327,901.763,-1120,140,-2450,29.33,27.95,0,0,0
15:04:13,0,136.719,-306.708,-507.825,830.515,980,140,1820,29.39,28.08,0,0,0
15:05:13,0,128.906,-228.262,-490.684,853.939,910,-1260,-350,29.43,28.16,0,0,0
15:06:13,0,123.047,-244.732,-492.636,852.902,1400,-770,210,29.45,28.25,0,0,0
15:07:13,0,119.141,-240.706,-507.215,848.876,560,630,210,29.5,28.32,0,0,0
15:08:13,0,113.281,-118.279,-260.226,968.009,560,-210,70,29.58,28.4,0,0,0
15:09:13,0,103.516,-113.826,-303.536,960.75,280,-280,70,29.61,28.45,0,0,0
15:10:13,0,87.891,-72.712,-384.849,940.742,-910,-1610,-1120,29.63,28.52,0,0,0
15:11:13,0,78.125,-66.734,-478.911,881.267,-1260,-7000,-2800,29.61,28.59,0,0,0
15:12:13,0,66.406,-379.786,-496.357,802.211,280,-420,-560,29.64,28.67,0,0,0
15:13:13,0,58.594,-401.868,-553.819,749.385,630,-140,-70,29.65,28.71,0,0,0
15:14:13,0,60.547,-440.542,-534.787,744.2,630,-560,-490,29.65,28.74,0,0,0
15:15:13,0,64.453,-450.302,-514.901,745.725,630,-420,70,29.64,28.74,0,0,0
15:16:13,0,68.359,-440.237,-516.67,752.191,350,-280,350,29.62,28.72,0,0,0
15:17:13,0,74.219,-442.25,-557.479,731.512,770,-770,280,29.66,28.71,0,0,0
15:18:13,0,78.125,-364.658,-605.547,734.745,140,0,-210,29.67,28.69,0,0,0
15:19:13,0,80.078,-395.646,-578.463,730.17,140,280,420,29.64,28.66,0,0,0
15:20:13,0,80.078,-264.191,-628.727,754.204,910,140,350,29.61,28.63,0,0,0
15:21:13,0,82.031,-394.304,-366.488,857.355,560,70,-70,29.59,28.59,0,0,0
15:22:13,0,83.984,-346.297,-664.351,692.594,2450,-1960,-490,29.55,28.55,0,0,0
15:23:13,0,89.844,-309.575,-762.134,601.948,560,-420,-140,29.58,28.53,0,0,0
15:24:13,0,93.75,-238.449,-767.319,627.385,140,140,1120,29.62,28.53,0,0,0
15:25:13,0,91.797,-422.059,-409.127,816.79,700,-350,280,29.58,28.49,0,0,0
15:26:13,0,87.891,-380.762,-417.911,831.491,490,-1330,1820,29.45,28.42,0,0,0
15:27:13,0,83.984,-361.547,-419.863,837.225,1120,-1400,-910,29.41,28.39,0,0,0
15:28:13,0,80.078,-398.574,-430.965,822.585,490,-70,140,29.36,28.37,0,0,0
15:29:13,0,78.125,-357.643,-425.841,845.399,700,-840,560,29.3,28.34,0,0,0
15:30:13,0,76.172,-87.413,-780.495,678.381,4410,2730,-1750,29.31,28.34,0,0,0
15:31:13,0,82.031,-168.116,-742.797,679.601,0,350,770,29.4,28.37,0,0,0
15:32:13,0,89.844,-132.736,-760.609,671.244,-2170,-700,280,29.48,28.4,0,0,0
15:33:13,0,91.797,-162.016,-812.886,601.216,-70,-980,420,29.48,28.4,0,0,0
15:34:13,0,95.703,-103.456,-965.569,311.832,1050,0,1330,29.47,28.37,0,0,0
15:35:13,0,99.609,-86.986,-965.752,358.802,210,-490,-210,29.42,28.33,0,0,0
15:36:13,0,99.609,-200.934,-936.838,345.321,490,-140,0,29.38,28.26,0,0,0
15:37:13,0,101.563,-206.485,-955.931,289.384,560,350,770,29.34,28.19,0,0,0
15:38:13,0,105.469,-188.368,-965.569,284.016,490,70,-70,29.28,28.14,0,0,0
15:39:13,0,107.422,-190.991,-961.665,286.151,560,1820,-910,29.23,28.11,0,0,0
15:40:13,0,111.328,-588.833,-624.701,715.652,111930,84980,20510,29.14,28.05,0,0,0
15:41:13,0,109.375,-326.96,-965.081,-14.091,420,-70,70,29.1,28,0,0,0
15:42:13,0,111.328,-333.243,-962.153,-75.701,700,-420,140,29.09,27.96,0,0,0
15:43:13,0,113.281,-338.367,-957.395,-29.646,910,0,-630,29.07,27.93,0,0,0
15:44:13,0,109.375,-411.872,-370.331,848.205,1330,4760,-70,28.98,27.87,0,0,0
15:45:13,0,111.328,-346.846,-376.248,872.788,700,630,350,28.92,27.81,0,0,0
15:46:13,0,113.281,-388.021,-385.886,856.623,560,-350,0,28.9,27.77,0,0,0
15:47:13,0,113.281,-355.752,-379.115,869.677,420,-3710,-140,28.88,27.76,0,0,0
15:48:13,0,109.375,-331.352,-344.467,892.186,-630,-3430,1470,28.85,27.75,0,0,0
15:49:13,0,109.375,-187.087,-400.038,911.523,770,700,140,28.83,27.74,0,0,0
15:50:13,0,107.422,-409.005,-390.644,849.791,210,-3220,-630,28.81,27.73,0,0,0
15:51:13,0,103.516,-494.954,-331.535,809.287,840,-1540,-70,28.79,27.71,0,0,0
15:52:13,0,105.469,-106.689,-388.387,930.86,630,-70,140,28.78,27.68,0,0,0
15:53:13,0,103.516,-214.842,-389.18,911.584,490,-140,70,28.75,27.67,0,0,0
15:54:13,0,101.563,-729.011,-691.984,110.471,7840,-1540,19040,28.7,27.63,0,0,0
15:55:13,0,103.516,148.535,-1004.609,127.185,3990,-70,2730,28.73,27.63,0,0,0
15:56:13,0,111.328,136.823,-1009.306,51.118,490,-210,70,28.84,27.67,0,0,0
15:57:13,0,119.141,144.082,-1006.012,142.557,560,-350,350,28.93,27.72,0,0,0
15:58:13,0,113.281,143.716,-1002.962,146.339,560,-140,0,28.95,27.77,0,0,0
15:59:13,0,107.422,-732.732,-703.574,-32.086,910,0,-560,28.91,27.79,0,0,0
16:00:13,0,101.563,-760.914,-670.573,-30.073,420,-630,560,28.88,27.78,0,0,0
16:01:13,0,97.656,-714.615,-714.615,-66.185,0,-210,210,28.86,27.77,0,0,0
16:02:13,0,95.703,-583.77,-803.004,92.293,12880,3080,1610,28.81,27.77,0,0,0
16:03:13,0,107.422,-769.698,-676.978,79.727,16800,-12740,10430,28.84,27.79,0,0,0
16:04:13,0,111.328,-138.043,-998.997,39.284,-3990,3710,-4060,28.95,27.81,0,0,0
16:05:13,0,126.953,-908.656,-234.667,360.144,560,-210,-70,29.01,27.82,0,0,0
16:06:13,0,132.813,-909.022,-231.922,366.549,630,-420,0,29.04,27.83,0,0,0
16:07:13,0,140.625,-912.255,-234.606,359.412,630,-210,140,29.04,27.83,0,0,0
16:08:13,0,138.672,-911.035,-225.151,360.876,420,-280,0,29.07,27.83,0,0,0
16:09:13,0,138.672,-922.015,-205.814,364.963,560,-280,280,29.09,27.82,0,0,0
16:10:13,0,138.672,-914.634,-196.298,366.122,630,-70,-210,29.06,27.8,0,0,0
16:11:13,0,140.625,-930.738,-183.305,356.179,-560,910,980,29.05,27.78,0,0,0
16:12:13,0,138.672,-912.56,-236.131,355.996,1120,-350,-560,29.03,27.75,0,0,0
16:13:13,0,138.672,-918.721,-239.913,349.225,980,-140,70,29.01,27.73,0,0,0
16:14:13,0,138.672,-924.516,-188.063,361.669,910,-280,-140,28.97,27.71,0,0,0
16:15:13,0,138.672,-883.341,-126.636,477.691,-1680,-350,2170,28.94,27.68,0,0,0
16:16:13,0,140.625,-879.498,-168.299,453.84,910,0,-490,28.9,27.64,0,0,0
16:17:13,0,134.766,-830.088,-210.45,510.326,840,-490,-70,28.88,27.63,0,0,0
16:18:13,0,130.859,-843.203,-202.581,516.548,700,-210,70,28.85,27.62,0,0,0
16:19:13,0,128.906,-839.238,-201.666,513.376,700,-210,-140,28.8,27.58,0,0,0
16:20:13,0,126.953,-837.774,-197.396,519.964,350,-350,70,28.74,27.54,0,0,0
16:21:13,0,123.047,-810.385,-215.879,556.564,700,-70,0,28.72,27.5,0,0,0
16:22:13,0,121.094,-812.032,-209.779,559.309,700,-350,-70,28.66,27.46,0,0,0
16:23:13,0,117.188,-789.95,-190.015,559.675,-3990,140,4480,28.58,27.42,0,0,0
16:24:13,0,117.188,-823.5,-182.756,546.804,490,-140,-70,28.53,27.37,0,0,0
16:25:13,0,117.188,-822.829,-181.719,545.523,490,-280,70,28.52,27.34,0,0,0
16:26:13,0,117.188,-827.404,-185.623,540.704,420,-210,70,28.48,27.31,0,0,0
16:27:13,0,113.281,-817.583,-193.553,549.854,-70,0,0,28.43,27.29,0,0,0
16:28:13,0,115.234,-827.404,-189.649,546.011,210,-140,490,28.38,27.25,0,0,0
16:29:13,0,111.328,-563.03,-774.944,333.609,-1120,-700,-140,28.34,27.21,0,0,0
16:30:13,0,111.328,-562.786,-774.09,351.97,-280,350,-70,28.28,27.17,0,0,0
16:31:13,0,111.328,-572.973,-758.352,360.571,630,-280,0,28.24,27.14,0,0,0
16:32:13,0,109.375,-584.807,-710.467,430.05,770,-1190,1330,28.24,27.11,0,0,0
16:33:13,0,111.328,-594.933,-709.735,424.194,350,-280,-70,28.23,27.09,0,0,0
16:34:13,0,111.328,-589.87,-707.051,425.17,490,-280,70,28.2,27.07,0,0,0
16:35:13,0,109.375,-577.121,-748.836,384.544,910,-490,210,28.2,27.05,0,0,0
16:36:13,0,109.375,-580.171,-741.333,389.119,560,-280,0,28.15,27.02,0,0,0
16:37:13,0,109.375,-577.487,-738.649,388.997,560,-210,140,28.1,27,0,0,0
16:38:13,0,107.422,-578.951,-736.514,388.631,560,-210,0,28.08,26.97,0,0,0
16:39:13,0,109.375,-581.94,-735.599,392.413,490,-350,0,28.06,26.94,0,0,0
16:40:13,0,107.422,-579.805,-740.723,390.888,350,-210,70,28.02,26.9,0,0,0
16:41:13,0,109.375,-578.219,-740.967,395.951,560,-280,210,27.99,26.88,0,0,0
16:42:13,0,107.422,-581.574,-738.039,392.718,560,-280,70,27.96,26.85,0,0,0
16:43:13,0,107.422,-580.781,-734.074,398.574,840,-350,280,27.94,26.83,0,0,0
16:44:13,0,105.469,-584.685,-728.706,404.857,560,-210,0,27.9,26.8,0,0,0
16:45:13,0,107.422,-783.362,-626.836,-127.551,560,-350,210,27.88,26.79,0,0,0
16:46:13,0,111.328,-823.927,-595.909,-15.616,560,-980,350,27.88,26.79,0,0,0
16:47:13,0,113.281,-845.521,-552.111,-69.052,560,-280,70,27.86,26.78,0,0,0
16:48:13,0,115.234,-870.592,-522.648,-0.061,560,0,70,27.88,26.77,0,0,0
16:49:13,0,115.234,-874.313,-514.535,13.542,560,-140,0,27.91,26.76,0,0,0
16:50:13,0,117.188,-874.13,-513.986,14.945,560,-210,70,27.9,26.74,0,0,0
16:51:13,0,115.234,-868.884,-519.354,14.762,560,-210,0,27.86,26.72,0,0,0
16:52:13,0,115.234,-887.489,-473.909,103.212,700,-140,-140,27.83,26.71,0,0,0
16:53:13,0,115.234,-888.526,-468.907,98.82,420,-70,-70,27.84,26.69,0,0,0
16:54:13,0,117.188,-840.031,-556.259,-112.789,490,-350,0,27.8,26.66,0,0,0
16:55:13,0,117.188,-832.894,-560.346,-149.084,910,700,-420,27.77,26.63,0,0,0
16:56:13,0,119.141,-873.032,-512.156,-8.845,560,-350,140,27.77,26.61,0,0,0
16:57:13,0,107.422,-924.699,-374.418,-148.291,560,-210,70,27.72,26.58,0,0,0
16:58:13,0,109.375,-923.723,-396.134,-38.064,420,350,-420,27.64,26.49,0,0,0
16:59:13,0,115.234,-930.433,-337.086,206.424,490,-280,70,27.58,26.44,0,0,0
17:00:13,0,119.141,-818.559,-215.879,-538.081,700,-210,0,27.57,26.42,0,0,0
17:01:13,0,121.094,-966.545,-248.27,157.685,420,-280,-140,27.6,26.42,0,0,0
17:02:13,0,119.141,-901.336,-414.617,146.766,1470,-1400,560,27.61,26.42,0,0,0
17:03:13,0,121.094,-892.735,-473.299,-35.868,630,-490,210,27.55,26.41,0,0,0
17:04:13,0,117.188,-889.807,-475.556,-41.358,420,-910,490,27.45,26.39,0,0,0
17:05:13,0,115.234,-885.11,-484.157,-60.085,490,-280,70,27.44,26.35,0,0,0
17:06:13,0,115.234,-889.136,-484.157,-39.162,560,-280,0,27.46,26.34,0,0,0
17:07:13,0,111.328,6.954,-473.36,889.319,-2870,-3220,-2380,27.38,26.31,0,0,0
17:08:13,0,115.234,0.793,-466.528,903.715,560,-350,0,27.23,26.24,0,0,0
17:09:13,0,115.234,30.439,-482.144,896.7,560,-140,210,27.2,26.21,0,0,0
17:10:13,0,109.375,-134.993,-498.126,873.703,490,-280,70,27.2,26.21,0,0,0
17:11:13,0,109.375,-111.386,-524.112,861.991,490,-280,70,27.24,26.22,0,0,0
17:12:13,0,109.375,-127.734,-471.103,891.332,350,-420,280,27.26,26.23,0,0,0
17:13:13,0,107.422,-137.433,-491.477,881.084,770,-280,-70,27.24,26.24,0,0,0
17:14:13,0,107.422,-128.71,-478.362,885.476,630,-350,70,27.27,26.24,0,0,0
17:15:13,0,103.516,-785.253,-620.187,175.68,280,-1120,1050,27.34,26.23,0,0,0
17:16:13,0,103.516,-776.896,-636.718,155.062,560,-140,-70,27.37,26.25,0,0,0
17:17:13,0,103.516,-788.181,-612.44,193.004,560,-350,0,27.36,26.27,0,0,0
17:18:13,0,105.469,-778.36,-618.479,189.832,560,-210,70,27.35,26.26,0,0,0
17:19:13,0,101.563,-728.279,-719.495,-5.124,140,-2240,210,27.32,26.24,0,0,0
17:20:13,0,101.563,-723.826,-800.747,122.061,8680,-5460,-41230,27.31,26.24,0,0,0
17:21:13,0,109.375,-722.301,-718.58,13.481,420,-700,-210,27.4,26.29,0,0,0
17:22:13,0,111.328,-519.72,-873.154,-59.658,-1540,3920,2800,27.51,26.39,0,0,0
17:23:13,0,119.141,-810.507,-766.404,153.842,24710,-31150,-77420,27.63,26.47,0,0,0
17:24:13,0,134.766,-914.146,-641.781,-2.196,25480,-16940,-38360,27.78,26.52,0,0,0
17:25:13,0,156.25,-667.462,-738.527,15.189,32270,-16170,-16030,27.9,26.55,0,0,0
17:26:13,0,169.922,-818.986,-412.299,423.096,-140,3920,560,28.05,26.58,0,0,0
17:27:13,0,191.406,-956.724,-384.3,36.295,-17780,-14420,5180,28.17,26.6,0,0,0
17:28:13,0,203.125,-893.711,-411.14,112.301,-11620,-1120,-1820,28.3,26.67,0,0,0
17:29:13,0,203.125,-930.006,-439.871,214.598,-1400,1190,0,28.37,26.74,0,0,0
17:30:13,0,191.406,-871.568,-757.254,-222.833,280,2100,2030,28.36,26.79,0,0,0
17:31:13,0,179.688,-777.384,-601.094,-280.905,0,-140,-1890,28.2,26.79,0,0,0
17:32:13,0,167.969,-887.489,-516.304,-235.277,-6230,-6720,700,27.97,26.7,0,0,0
17:33:13,0,164.063,-804.895,-564.982,-217.404,-2100,-4550,-280,27.91,26.63,0,0,0
17:34:13,0,154.297,-729.804,-665.998,-215.025,1820,-1610,-2100,27.86,26.6,0,0,0
17:35:13,0,148.438,-758.474,-647.21,-274.683,-210,-5460,-840,27.83,26.6,0,0,0
17:36:13,0,142.578,-668.072,-697.535,-245.647,-630,-5670,-2240,27.81,26.61,0,0,0
17:37:13,0,136.719,-783.85,-624.823,-290.726,-210,-420,910,27.79,26.62,0,0,0
17:38:13,0,132.813,-687.165,-607.438,-56.791,5180,280,140,27.79,26.63,0,0,0
17:39:13,0,128.906,-721.447,-667.218,-175.985,2100,2730,-2240,27.8,26.63,0,0,0
17:40:13,0,125,-819.718,-586.82,-245.769,1540,2660,3780,27.77,26.63,0,0,0
17:41:13,0,123.047,-757.132,-617.625,-377.651,210,2870,1540,27.71,26.63,0,0,0
17:42:13,0,117.188,-708.393,-792.573,-331.901,1540,2310,280,27.71,26.63,0,0,0
17:43:13,0,113.281,-756.217,-736.88,-200.751,1960,2380,-840,27.74,26.64,0,0,0
17:44:13,0,113.281,-567.239,-757.925,-467.626,-1470,1120,-1190,27.72,26.65,0,0,0
17:45:13,0,107.422,-676.917,-654.225,-203.618,-840,490,0,27.69,26.65,0,0,0
17:46:13,0,107.422,-696.742,-660.325,-243.573,2100,-2940,-700,27.68,26.65,0,0,0
17:47:13,0,105.469,-701.012,-642.086,-245.708,1610,-910,-2310,27.66,26.65,0,0,0
17:48:13,0,103.516,-651.297,-744.749,-273.585,840,-6720,490,27.65,26.64,0,0,0
17:49:13,0,101.563,-714.432,-617.381,-231.312,1260,-1750,-4270,27.64,26.64,0,0,0
17:50:13,0,97.656,-679.357,-675.88,-130.479,140,-420,-2240,27.66,26.64,0,0,0
17:51:13,0,97.656,-776.103,-577.121,-311.832,1330,2240,2940,27.68,26.65,0,0,0
17:52:13,0,95.703,-744.505,-655.018,4.636,9870,10150,-14980,27.74,26.7,0,0,0
17:53:13,0,109.375,-796.538,-626.531,-15.372,1260,-1050,-490,27.88,26.76,0,0,0
17:54:13,0,130.859,-772.077,-657.336,28.243,1190,700,0,28.03,26.82,0,0,0
17:55:13,0,132.813,-717.299,-718.946,-28.121,490,-280,-140,28.1,26.86,0,0,0
17:56:13,0,138.672,-724.802,194.102,-219.417,-48580,46830,115570,28.15,26.89,0,0,0
17:57:13,0,142.578,-646.051,-885.598,166.53,-5740,-26320,-69160,28.25,26.92,0,0,0
17:58:13,0,146.484,-797.27,-620.797,127.368,-3920,7630,-3290,28.31,26.95,0,0,0
17:59:13,0,146.484,-739.259,-684.115,14.335,7700,-7420,-16240,28.35,26.99,0,0,0
18:00:13,0,158.203,-755.607,-819.962,250.039,5040,-19880,-57190,28.43,27.04,0,0,0
18:01:13,0,154.297,-743.102,-688.629,66.978,1610,5390,-6230,28.43,27.08,0,0,0
18:02:13,0,154.297,-800.32,-587.064,92.354,-3780,-18550,-8050,28.47,27.12,0,0,0
18:03:13,0,158.203,-725.046,-709.369,-1.647,5530,140,-1540,28.58,27.17,0,0,0
18:04:13,0,140.625,-665.51,-767.441,-86.681,630,-210,0,28.46,27.21,0,0,0
18:05:13,0,150.391,-780.617,-618.906,123.586,3850,4620,-3570,28.42,27.23,0,0,0
18:06:13,0,154.297,-978.684,-1115.019,57.706,-10430,-17430,-199430,28.65,27.29,0,0,0
18:07:13,0,152.344,-705.038,-713.761,-26.474,700,-1400,1680,28.69,27.32,0,0,0
18:08:13,0,158.203,-648.735,-386.923,-26.169,-48440,77630,186270,28.74,27.37,0,0,0
18:09:13,0,162.109,-734.562,-686.067,197.518,1050,-1820,2800,28.85,27.43,0,0,0
18:10:13,0,166.016,-1055.3,-604.022,403.82,21980,-24430,20160,28.97,27.53,0,0,0
18:11:13,0,171.875,-790.987,-611.952,164.639,350,-210,210,29.09,27.6,0,0,0
18:12:13,0,164.063,-771.345,-657.153,-27.084,560,-350,210,29.13,27.66,0,0,0
18:13:13,0,164.063,-762.317,-668.194,-18.666,210,-350,700,29.12,27.69,0,0,0
18:14:13,0,156.25,-826.001,-592.737,88.572,-1400,-27720,-27300,29.16,27.74,0,0,0
18:15:13,0,160.156,-788.364,-617.32,172.508,560,-210,-210,29.15,27.78,0,0,0
18:16:13,0,166.016,-943.914,-1920.402,380.091,34090,202650,328790,29.21,27.83,0,0,0
18:17:13,0,160.156,-799.1,-617.198,-101.87,630,-280,280,29.26,27.87,0,0,0
18:18:13,0,164.063,-776.286,-647.332,-7.259,420,420,-700,29.3,27.9,0,0,0
18:19:13,0,166.016,-809.043,-609.695,-72.468,630,-910,490,29.32,27.91,0,0,0
18:20:13,0,156.25,-743.468,-692.167,80.825,7210,-980,16870,29.3,27.9,0,0,0
18:21:13,0,167.969,-766.709,-752.069,188.002,34510,-27650,-67550,29.32,27.9,0,0,0
18:22:13,0,167.969,-727.73,-773.114,117.913,1470,-20230,-48510,29.32,27.93,0,0,0
18:23:13,0,175.781,-721.691,-716.079,72.224,420,-140,630,29.41,27.97,0,0,0
18:24:13,0,183.594,-720.776,-710.955,86.254,490,-350,140,29.66,28.03,0,0,0
18:25:13,0,187.5,-421.022,-23.363,907.375,2170,-1190,-350,29.72,28.08,0,0,0
18:26:13,0,175.781,-487.939,-113.399,870.897,420,-350,-70,29.58,28.08,0,0,0
18:27:13,0,175.781,-444.507,-150.243,897.798,560,-490,-420,29.51,28.06,0,0,0
18:28:13,0,171.875,-514.596,-125.843,854.061,560,-630,-70,29.48,28.05,0,0,0
18:29:13,0,164.063,-441.823,-169.153,884.744,1120,1820,-560,29.4,28.04,0,0,0
18:30:13,0,160.156,-484.279,-146.522,869.006,420,-490,140,29.33,28.02,0,0,0
18:31:13,0,152.344,-466.467,-227.835,855.22,560,-420,140,29.3,28,0,0,0
18:32:13,0,148.438,-541.07,-159.82,830.881,140,-910,490,29.26,27.96,0,0,0
18:33:13,0,146.484,-526.613,-201.361,835.822,490,-70,140,29.23,27.93,0,0,0
18:34:13,0,142.578,-515.633,-176.412,836.432,-5880,-5880,5950,29.15,27.88,0,0,0
18:35:13,0,140.625,-449.082,-229.848,874.374,560,-210,0,29.09,27.84,0,0,0
18:36:13,0,136.719,-437.553,-232.166,875.777,490,-280,140,29.03,27.8,0,0,0
18:37:13,0,134.766,-441.335,-209.169,883.158,560,-350,0,29.01,27.77,0,0,0
18:38:13,0,130.859,-419.192,-233.447,884.439,560,-420,210,29,27.74,0,0,0
18:39:13,0,128.906,-434.686,-213.988,887.977,420,-350,0,28.94,27.71,0,0,0
18:40:13,0,126.953,-439.993,-213.805,883.89,560,-210,140,28.85,27.66,0,0,0
18:41:13,0,125,-437.736,-239.913,876.326,560,-210,70,28.82,27.63,0,0,0
18:42:13,0,125,-455.975,-231.983,869.067,420,-630,70,28.8,27.6,0,0,0
18:43:13,0,125,-470.127,-225.639,861.93,630,-280,-70,28.77,27.58,0,0,0
18:44:13,0,123.047,-466.406,-227.835,862.357,490,-350,0,28.72,27.55,0,0,0
18:45:13,0,123.047,-460.306,-230.214,867.786,630,-70,-70,28.68,27.53,0,0,0
18:46:13,0,123.047,-469.7,-230.092,862.662,560,-280,70,28.65,27.5,0,0,0
18:47:13,0,121.094,-463.661,-229.97,863.15,210,-70,140,28.63,27.47,0,0,0
18:48:13,0,123.047,-622.993,-196.969,767.807,490,-280,70,28.59,27.45,0,0,0
18:49:13,0,123.047,-622.2,-214.903,763.72,630,-420,-70,28.56,27.42,0,0,0
18:50:13,0,125,-587.857,-215.757,792.634,560,-210,140,28.53,27.4,0,0,0
18:51:13,0,125,-748.47,-244.61,660.508,-2030,3360,-2450,28.52,27.38,0,0,0
18:52:13,0,126.953,-809.958,-348.615,489.464,420,-140,210,28.53,27.36,0,0,0
18:53:13,0,126.953,-859.368,-360.632,369.538,910,1680,140,28.5,27.32,0,0,0
18:54:13,0,125,-839.787,-434.808,400.77,3850,-5670,2170,28.42,27.26,0,0,0
18:55:13,0,126.953,-877.119,-405.04,280.234,700,-350,-210,28.39,27.2,0,0,0
18:56:13,0,128.906,-885.903,-406.992,280.234,490,-350,210,28.34,27.13,0,0,0
18:57:13,0,132.813,-879.864,-404.918,283.223,490,-350,140,28.32,27.08,0,0,0
18:58:13,0,136.719,-882.243,-381.189,294.752,840,-630,420,28.29,27.05,0,0,0
18:59:13,0,138.672,-886.33,-378.993,297.863,490,-420,350,28.3,27.02,0,0,0
19:00:13,0,140.625,-885.537,-381.128,299.266,770,-280,0,28.3,27,0,0,0
19:01:13,0,140.625,-887.733,-374.357,299.876,630,-350,350,28.27,26.99,0,0,0
19:02:13,0,142.578,-822.768,-359.107,467.443,770,-350,0,28.25,26.98,0,0,0
19:03:13,0,144.531,-844.362,-372.161,402.539,560,-210,0,28.25,26.97,0,0,0
19:04:13,0,140.625,-849.547,-375.272,388.204,700,-280,140,28.22,26.94,0,0,0
19:05:13,0,138.672,-846.436,-376.675,390.156,560,-210,140,28.19,26.92,0,0,0
19:06:13,0,138.672,-849.791,-377.712,390.217,490,-140,0,28.16,26.89,0,0,0
19:07:13,0,138.672,-1049.139,-160.308,300.242,-2170,5810,16520,28.13,26.86,0,0,0
19:08:13,0,132.813,-546.804,-687.653,520.452,350,-2660,-140,28.03,26.77,0,0,0
19:09:13,0,128.906,-578.951,-674.111,491.111,630,-210,0,27.92,26.68,0,0,0
19:10:13,0,126.953,-574.132,-687.409,474.702,630,-210,210,27.84,26.61,0,0,0
19:11:13,0,123.047,-581.086,-686.738,471.896,630,-280,0,27.82,26.58,0,0,0
19:12:13,0,121.094,-578.036,-691.13,470.859,490,-140,140,27.8,26.55,0,0,0
19:13:13,0,119.141,-911.34,-341.478,315.431,-1260,840,-2310,27.77,26.55,0,0,0
19:14:13,0,123.047,-898.774,-516.731,253.699,9590,-7140,4480,27.79,26.61,0,0,0
19:15:13,0,115.234,-494.1,-851.682,251.32,630,-280,70,27.9,26.71,0,0,0
19:16:13,0,113.281,-258.64,-717.177,339.038,5880,8890,11760,28.02,26.83,0,0,0
19:17:13,0,113.281,-580.415,-817.461,159.332,700,-210,140,28.05,26.88,0,0,0
19:18:13,0,115.234,-586.698,-807.64,188.551,490,-280,0,28.04,26.89,0,0,0
19:19:13,0,119.141,-584.014,-812.032,177.022,490,-210,70,28.01,26.87,0,0,0
19:20:13,0,119.141,-576.694,-810.995,205.814,560,-280,140,28.01,26.84,0,0,0
19:21:13,0,119.141,-725.534,-718.031,-1.952,-3220,-3780,2660,27.96,26.8,0,0,0
19:22:13,0,111.328,-726.388,-696.376,112.057,-8890,-4830,-4270,27.85,26.73,0,0,0
19:23:13,0,-320.313,3.66,-32.086,1013.088,420,-280,70,25.5,25.75,0,0,0
19:24:13,0,-207.031,0.976,-30.927,1010.16,490,-280,140,22.76,23.95,0,0,0
19:25:13,0,-156.25,-0.488,-32.635,1009.611,420,-350,70,22.71,23.29,0,0,0
19:26:13,0,-126.953,2.928,-29.829,1007.964,420,-280,70,22.57,22.88,0,0,0
19:27:13,0,-105.469,4.941,-32.452,1007.354,560,-280,140,22.58,22.69,0,0,0
19:28:13,0,-87.891,1.464,-33.428,1008.33,490,-420,70,22.51,22.52,0,0,0
19:29:13,0,-76.172,-2.196,-32.94,1008.33,560,-350,70,22.46,22.41,0,0,0
19:30:13,0,-66.406,0.915,-34.587,1010.953,630,-280,70,22.43,22.3,0,0,0
19:31:13,0,-54.688,1.22,-33.794,1007.72,490,-420,70,22.42,22.23,0,0,0
19:32:13,0,-46.875,-0.671,-33.306,1008.635,490,-420,-70,22.36,22.15,0,0,0
19:33:13,0,-41.016,1.037,-29.707,1002.901,560,-490,70,22.33,22.09,0,0,0
19:34:13,0,-37.109,-1.281,-28.121,1008.391,560,-420,140,22.3,22.02,0,0,0
19:35:13,0,-31.25,-0.061,-31.049,1005.585,490,-350,70,22.31,21.98,0,0,0
19:36:13,0,-25.391,-0.976,-28.731,1012.295,490,-350,70,22.31,21.93,0,0,0
19:37:13,0,-23.438,2.379,-32.818,1007.72,490,-420,0,22.25,21.9,0,0,0
19:38:13,0,-19.531,0,-30.988,1006.927,560,-420,0,22.22,21.85,0,0,0
